shipment_id,order_id,shipment_date,delivery_date,shipping_company,shipping_status
1602,1602,2025-06-02,2025-06-07,Shadowfax,Delivered
1603,1603,2024-02-21,2024-02-25,India Post,Delivered
1604,1604,2025-02-15,2025-02-22,India Post,Processing
1605,1605,2024-09-23,2024-09-24,India Post,Delivered
1606,1606,2025-07-15,2025-07-16,Blue Dart,Shipped
1607,1607,2024-11-12,2024-11-15,DTDC,Delivered
1608,1608,2024-07-14,2024-07-16,DTDC,Delivered
1609,1609,2024-08-31,2024-09-04,Ekart,Returned
1610,1610,2025-08-13,2025-08-19,Delhivery,Returned
1611,1611,2025-04-25,2025-04-26,Shadowfax,Shipped
1612,1612,2025-05-05,2025-05-09,Ekart,Processing
1613,1613,2025-01-02,2025-01-08,XpressBees,Processing
1614,1614,2025-03-23,2025-03-29,Shadowfax,Shipped
1615,1615,2024-03-04,2024-03-08,Shadowfax,Delivered
1616,1616,2025-09-10,2025-09-15,Shadowfax,Processing
1617,1617,2025-03-08,2025-03-12,Blue Dart,Processing
1618,1618,2024-07-01,2024-07-07,Ekart,Processing
1619,1619,2024-09-22,2024-09-29,Ekart,Shipped
1620,1620,2024-05-06,2024-05-13,Delhivery,Shipped
1621,1621,2025-03-16,2025-03-18,Blue Dart,Delivered
1622,1622,2024-02-19,2024-02-21,Delhivery,Out for Delivery
1623,1623,2024-09-09,2024-09-14,Blue Dart,Shipped
1624,1624,2024-09-17,2024-09-18,Shadowfax,Returned
1625,1625,2025-06-22,2025-06-28,Ekart,Returned
1626,1626,2025-06-11,2025-06-13,India Post,Delivered
1627,1627,2025-10-24,2025-10-31,Delhivery,Processing
1628,1628,2024-09-30,2024-10-03,Delhivery,Out for Delivery
1629,1629,2025-03-30,2025-04-01,Blue Dart,Processing
1630,1630,2024-11-09,2024-11-10,Delhivery,Returned
1631,1631,2025-09-04,2025-09-10,Ekart,Processing
1632,1632,2024-08-21,2024-08-28,Ekart,Processing
1633,1633,2025-07-19,2025-07-23,India Post,Returned
1634,1634,2025-03-03,2025-03-08,DTDC,Shipped
1635,1635,2025-06-28,2025-07-04,XpressBees,Delivered
1636,1636,2025-01-06,2025-01-12,Delhivery,Shipped
1637,1637,2024-07-09,2024-07-10,India Post,Delivered
1638,1638,2024-10-20,2024-10-24,Blue Dart,Shipped
1639,1639,2025-11-14,2025-11-20,Blue Dart,Returned
1640,1640,2025-04-17,2025-04-22,Delhivery,Out for Delivery
1641,1641,2024-05-24,2024-05-25,Delhivery,Processing
1642,1642,2024-03-20,2024-03-26,DTDC,Processing
1643,1643,2024-01-13,2024-01-15,Delhivery,Shipped
1644,1644,2024-04-25,2024-05-02,XpressBees,Processing
1645,1645,2025-05-09,2025-05-13,XpressBees,Delivered
1646,1646,2024-04-12,2024-04-15,DTDC,Returned
1647,1647,2025-10-17,2025-10-19,India Post,Returned
1648,1648,2024-01-21,2024-01-24,DTDC,Returned
1649,1649,2025-08-04,2025-08-07,DTDC,Returned
1650,1650,2024-09-14,2024-09-16,Delhivery,Delivered
1651,1651,2024-02-02,2024-02-05,DTDC,Processing
1652,1652,2025-07-14,2025-07-16,XpressBees,Delivered
1653,1653,2025-10-29,2025-11-01,Shadowfax,Out for Delivery
1654,1654,2025-09-19,2025-09-20,India Post,Shipped
1655,1655,2025-04-09,2025-04-11,XpressBees,Processing
1656,1656,2024-01-24,2024-01-27,XpressBees,Out for Delivery
1657,1657,2024-09-08,2024-09-15,DTDC,Shipped
1658,1658,2025-05-08,2025-05-14,DTDC,Out for Delivery
1659,1659,2025-09-08,2025-09-14,Delhivery,Out for Delivery
1660,1660,2025-08-03,2025-08-05,India Post,Delivered
1661,1661,2025-08-24,2025-08-25,XpressBees,Delivered
1662,1662,2024-10-10,2024-10-12,Blue Dart,Out for Delivery
1663,1663,2024-10-02,2024-10-05,India Post,Returned
1664,1664,2025-09-10,2025-09-16,Ekart,Returned
1665,1665,2024-07-09,2024-07-10,Shadowfax,Processing
1666,1666,2024-08-17,2024-08-19,India Post,Delivered
1667,1667,2025-01-15,2025-01-16,Blue Dart,Delivered
1668,1668,2025-11-13,2025-11-17,Blue Dart,Processing
1669,1669,2024-04-01,2024-04-06,Ekart,Delivered
1670,1670,2025-03-08,2025-03-09,XpressBees,Processing
1671,1671,2025-01-28,2025-02-03,DTDC,Delivered
1672,1672,2024-07-26,2024-08-02,Blue Dart,Delivered
1673,1673,2025-08-30,2025-09-01,Shadowfax,Processing
1674,1674,2025-01-30,2025-02-02,XpressBees,Processing
1675,1675,2025-06-02,2025-06-05,Blue Dart,Returned
1676,1676,2024-11-16,2024-11-20,Ekart,Processing
1677,1677,2025-05-31,2025-06-04,India Post,Returned
1678,1678,2025-10-10,2025-10-12,India Post,Out for Delivery
1679,1679,2024-05-14,2024-05-16,DTDC,Out for Delivery
1680,1680,2024-05-08,2024-05-11,DTDC,Delivered
1681,1681,2025-07-19,2025-07-26,Delhivery,Processing
1682,1682,2024-09-23,2024-09-30,India Post,Returned
1683,1683,2024-10-03,2024-10-07,Ekart,Out for Delivery
1684,1684,2024-07-08,2024-07-11,Shadowfax,Processing
1685,1685,2025-02-08,2025-02-09,Shadowfax,Delivered
1686,1686,2024-07-29,2024-07-30,DTDC,Processing
1687,1687,2025-01-26,2025-01-29,DTDC,Shipped
1688,1688,2024-04-07,2024-04-13,DTDC,Processing
1689,1689,2024-11-14,2024-11-16,Delhivery,Processing
1690,1690,2025-05-30,2025-06-06,Blue Dart,Delivered
1691,1691,2024-06-02,2024-06-07,Shadowfax,Delivered
1692,1692,2024-12-25,2025-01-01,Shadowfax,Processing
1693,1693,2025-06-02,2025-06-05,DTDC,Returned
1694,1694,2024-04-19,2024-04-21,Ekart,Processing
1695,1695,2025-03-31,2025-04-06,DTDC,Delivered
1696,1696,2025-02-13,2025-02-18,India Post,Returned
1697,1697,2024-04-22,2024-04-28,Blue Dart,Shipped
1698,1698,2024-09-07,2024-09-10,Shadowfax,Out for Delivery
1699,1699,2025-11-08,2025-11-15,Blue Dart,Processing
1700,1700,2025-01-20,2025-01-26,Ekart,Shipped
1701,1701,2024-02-04,2024-02-07,Ekart,Delivered
1702,1702,2024-07-18,2024-07-20,XpressBees,Out for Delivery
1703,1703,2025-09-02,2025-09-04,Shadowfax,Shipped
1704,1704,2024-09-21,2024-09-28,Blue Dart,Delivered
1705,1705,2025-03-10,2025-03-15,Shadowfax,Processing
1706,1706,2024-05-22,2024-05-24,Delhivery,Returned
1707,1707,2025-04-15,2025-04-21,Shadowfax,Out for Delivery
1708,1708,2025-09-12,2025-09-14,India Post,Returned
1709,1709,2025-03-17,2025-03-20,Shadowfax,Delivered
1710,1710,2024-01-23,2024-01-30,Blue Dart,Delivered
1711,1711,2024-12-04,2024-12-07,India Post,Delivered
1712,1712,2024-08-14,2024-08-16,Ekart,Returned
1713,1713,2025-06-24,2025-06-29,Blue Dart,Shipped
1714,1714,2024-01-03,2024-01-04,Ekart,Out for Delivery
1715,1715,2024-06-22,2024-06-24,Blue Dart,Out for Delivery
1716,1716,2024-02-15,2024-02-22,Blue Dart,Delivered
1717,1717,2024-12-17,2024-12-22,Ekart,Out for Delivery
1718,1718,2025-07-08,2025-07-14,Blue Dart,Returned
1719,1719,2024-12-21,2024-12-26,Delhivery,Returned
1720,1720,2024-10-31,2024-11-06,India Post,Out for Delivery
1721,1721,2024-12-04,2024-12-07,Shadowfax,Processing
1722,1722,2024-11-23,2024-11-24,Blue Dart,Shipped
1723,1723,2024-05-05,2024-05-11,XpressBees,Out for Delivery
1724,1724,2024-09-15,2024-09-16,DTDC,Out for Delivery
1725,1725,2025-05-20,2025-05-22,Blue Dart,Out for Delivery
1726,1726,2025-05-13,2025-05-14,Blue Dart,Processing
1727,1727,2025-07-30,2025-07-31,Blue Dart,Out for Delivery
1728,1728,2025-02-05,2025-02-11,XpressBees,Delivered
1729,1729,2025-09-06,2025-09-13,Shadowfax,Out for Delivery
1730,1730,2024-10-16,2024-10-17,Ekart,Delivered
1731,1731,2025-03-17,2025-03-21,Shadowfax,Delivered
1732,1732,2025-11-15,2025-11-22,Ekart,Out for Delivery
1733,1733,2024-02-25,2024-02-26,Delhivery,Returned
1734,1734,2025-03-01,2025-03-03,Shadowfax,Out for Delivery
1735,1735,2025-02-16,2025-02-21,Blue Dart,Delivered
1736,1736,2024-02-19,2024-02-24,XpressBees,Shipped
1737,1737,2024-09-16,2024-09-22,XpressBees,Returned
1738,1738,2024-07-28,2024-08-03,Shadowfax,Returned
1739,1739,2025-07-31,2025-08-05,Ekart,Returned
1740,1740,2025-08-20,2025-08-22,Blue Dart,Returned
1741,1741,2025-01-29,2025-02-05,Delhivery,Returned
1742,1742,2024-06-23,2024-06-27,India Post,Out for Delivery
1743,1743,2025-05-04,2025-05-08,India Post,Returned
1744,1744,2025-01-29,2025-01-31,DTDC,Out for Delivery
1745,1745,2024-06-24,2024-07-01,Shadowfax,Processing
1746,1746,2025-02-10,2025-02-14,DTDC,Shipped
1747,1747,2024-03-18,2024-03-23,DTDC,Returned
1748,1748,2024-11-18,2024-11-20,Delhivery,Out for Delivery
1749,1749,2025-10-03,2025-10-05,Ekart,Shipped
1750,1750,2025-06-24,2025-06-28,Ekart,Returned
1751,1751,2024-11-24,2024-11-28,Blue Dart,Returned
1752,1752,2025-03-03,2025-03-10,Blue Dart,Processing
1753,1753,2024-04-18,2024-04-20,XpressBees,Returned
1754,1754,2024-09-19,2024-09-23,XpressBees,Returned
1755,1755,2024-09-19,2024-09-24,XpressBees,Shipped
1756,1756,2024-08-31,2024-09-05,XpressBees,Delivered
1757,1757,2024-04-24,2024-04-27,Delhivery,Returned
1758,1758,2025-06-02,2025-06-09,DTDC,Processing
1759,1759,2025-04-19,2025-04-23,Delhivery,Shipped
1760,1760,2025-04-04,2025-04-11,DTDC,Delivered
1761,1761,2024-12-30,2025-01-02,India Post,Out for Delivery
1762,1762,2024-06-03,2024-06-06,Delhivery,Out for Delivery
1763,1763,2024-11-20,2024-11-21,India Post,Processing
1764,1764,2024-07-14,2024-07-18,India Post,Processing
1765,1765,2024-01-20,2024-01-23,India Post,Delivered
1766,1766,2025-05-10,2025-05-15,Delhivery,Shipped
1767,1767,2025-07-18,2025-07-22,India Post,Delivered
1768,1768,2024-07-17,2024-07-23,Ekart,Delivered
1769,1769,2024-01-02,2024-01-05,Ekart,Delivered
1770,1770,2024-06-25,2024-06-27,Blue Dart,Returned
1771,1771,2024-05-15,2024-05-18,India Post,Returned
1772,1772,2025-07-06,2025-07-09,Delhivery,Shipped
1773,1773,2024-06-14,2024-06-20,DTDC,Out for Delivery
1774,1774,2024-11-03,2024-11-08,Ekart,Returned
1775,1775,2025-04-11,2025-04-13,India Post,Delivered
1776,1776,2025-03-10,2025-03-14,DTDC,Shipped
1777,1777,2025-04-14,2025-04-20,Shadowfax,Returned
1778,1778,2024-02-11,2024-02-13,Blue Dart,Shipped
1779,1779,2024-03-14,2024-03-16,Shadowfax,Out for Delivery
1780,1780,2025-08-10,2025-08-12,Shadowfax,Out for Delivery
1781,1781,2024-06-15,2024-06-18,XpressBees,Delivered
1782,1782,2024-04-26,2024-04-29,DTDC,Returned
1783,1783,2025-05-05,2025-05-06,Delhivery,Processing
1784,1784,2025-07-11,2025-07-13,Ekart,Processing
1785,1785,2024-07-21,2024-07-23,Blue Dart,Out for Delivery
1786,1786,2024-01-06,2024-01-08,Delhivery,Shipped
1787,1787,2025-03-21,2025-03-28,India Post,Returned
1788,1788,2025-07-24,2025-07-30,India Post,Delivered
1789,1789,2025-07-10,2025-07-16,Ekart,Shipped
1790,1790,2024-05-16,2024-05-22,India Post,Out for Delivery
1791,1791,2025-01-10,2025-01-11,XpressBees,Shipped
1792,1792,2024-12-08,2024-12-09,Shadowfax,Out for Delivery
1793,1793,2024-11-26,2024-11-27,Delhivery,Shipped
1794,1794,2024-07-27,2024-07-31,DTDC,Out for Delivery
1795,1795,2024-05-12,2024-05-17,Blue Dart,Delivered
1796,1796,2025-08-09,2025-08-12,XpressBees,Processing
1797,1797,2025-05-07,2025-05-09,Shadowfax,Shipped
1798,1798,2024-07-22,2024-07-28,Shadowfax,Shipped
1799,1799,2025-01-15,2025-01-21,Ekart,Returned
1800,1800,2024-01-15,2024-01-19,DTDC,Out for Delivery
1801,1801,2025-02-25,2025-02-28,Shadowfax,Processing
1802,1802,2025-04-30,2025-05-05,XpressBees,Delivered
1803,1803,2025-04-14,2025-04-17,India Post,Returned
1804,1804,2025-10-03,2025-10-06,XpressBees,Processing
1805,1805,2025-07-08,2025-07-10,Ekart,Shipped
1806,1806,2024-08-19,2024-08-23,Ekart,Shipped
1807,1807,2024-11-27,2024-11-28,Delhivery,Shipped
1808,1808,2024-02-18,2024-02-24,Ekart,Processing
1809,1809,2025-02-04,2025-02-10,DTDC,Delivered
1810,1810,2024-08-28,2024-08-30,Shadowfax,Returned
1811,1811,2024-04-09,2024-04-13,Shadowfax,Out for Delivery
1812,1812,2025-07-24,2025-07-26,XpressBees,Processing
1813,1813,2024-06-26,2024-07-01,Blue Dart,Delivered
1814,1814,2024-02-20,2024-02-26,Shadowfax,Out for Delivery
1815,1815,2025-06-26,2025-07-01,XpressBees,Delivered
1816,1816,2024-11-30,2024-12-01,Blue Dart,Processing
1817,1817,2025-06-25,2025-06-29,DTDC,Processing
1818,1818,2024-11-25,2024-11-26,DTDC,Out for Delivery
1819,1819,2025-06-28,2025-06-30,DTDC,Shipped
1820,1820,2024-06-09,2024-06-13,Ekart,Returned
1821,1821,2025-01-06,2025-01-09,DTDC,Delivered
1822,1822,2025-03-03,2025-03-05,Ekart,Shipped
1823,1823,2024-03-26,2024-03-27,XpressBees,Returned
1824,1824,2025-03-10,2025-03-14,XpressBees,Processing
1825,1825,2024-01-24,2024-01-31,India Post,Out for Delivery
1826,1826,2025-05-24,2025-05-29,DTDC,Processing
1827,1827,2025-09-16,2025-09-22,India Post,Returned
1828,1828,2024-06-07,2024-06-08,XpressBees,Delivered
1829,1829,2024-02-12,2024-02-17,India Post,Delivered
1830,1830,2025-04-18,2025-04-21,Ekart,Out for Delivery
1831,1831,2024-07-09,2024-07-15,Shadowfax,Processing
1832,1832,2025-06-23,2025-06-26,Delhivery,Out for Delivery
1833,1833,2025-06-26,2025-06-27,Shadowfax,Processing
1834,1834,2024-12-30,2024-12-31,XpressBees,Returned
1835,1835,2024-02-16,2024-02-22,Blue Dart,Shipped
1836,1836,2025-02-01,2025-02-05,Shadowfax,Out for Delivery
1837,1837,2024-11-28,2024-12-03,Shadowfax,Shipped
1838,1838,2025-10-07,2025-10-10,XpressBees,Delivered
1839,1839,2024-01-30,2024-01-31,XpressBees,Shipped
1840,1840,2025-05-27,2025-06-01,India Post,Delivered
1841,1841,2024-03-30,2024-04-02,DTDC,Shipped
1842,1842,2024-07-01,2024-07-05,Delhivery,Shipped
1843,1843,2024-09-30,2024-10-05,Blue Dart,Processing
1844,1844,2025-08-27,2025-08-28,DTDC,Delivered
1845,1845,2024-03-27,2024-04-02,Shadowfax,Out for Delivery
1846,1846,2025-01-13,2025-01-14,Ekart,Shipped
1847,1847,2025-09-16,2025-09-23,Shadowfax,Out for Delivery
1848,1848,2024-12-17,2024-12-18,Shadowfax,Shipped
1849,1849,2024-12-15,2024-12-17,Delhivery,Delivered
1850,1850,2025-09-18,2025-09-23,India Post,Shipped
1851,1851,2024-06-01,2024-06-07,DTDC,Processing
1852,1852,2025-01-23,2025-01-30,Ekart,Shipped
1853,1853,2024-12-06,2024-12-07,Shadowfax,Processing
1854,1854,2025-01-02,2025-01-05,XpressBees,Processing
1855,1855,2024-05-23,2024-05-24,India Post,Returned
1856,1856,2025-08-04,2025-08-11,Blue Dart,Delivered
1857,1857,2025-03-07,2025-03-12,Shadowfax,Out for Delivery
1858,1858,2025-11-24,2025-11-25,India Post,Out for Delivery
1859,1859,2025-01-18,2025-01-19,Ekart,Out for Delivery
1860,1860,2024-12-14,2024-12-18,Ekart,Out for Delivery
1861,1861,2024-05-16,2024-05-17,India Post,Returned
1862,1862,2024-01-15,2024-01-20,India Post,Out for Delivery
1863,1863,2025-05-19,2025-05-25,DTDC,Processing
1864,1864,2025-03-25,2025-03-28,Ekart,Out for Delivery
1865,1865,2025-01-10,2025-01-16,XpressBees,Delivered
1866,1866,2025-11-30,2025-12-03,DTDC,Delivered
1867,1867,2024-02-02,2024-02-04,Shadowfax,Returned
1868,1868,2024-12-14,2024-12-17,India Post,Shipped
1869,1869,2024-09-25,2024-09-27,Blue Dart,Returned
1870,1870,2025-06-03,2025-06-04,Ekart,Delivered
1871,1871,2025-02-03,2025-02-04,Blue Dart,Returned
1872,1872,2025-03-03,2025-03-04,India Post,Delivered
1873,1873,2024-01-03,2024-01-04,DTDC,Out for Delivery
1874,1874,2025-05-24,2025-05-26,DTDC,Processing
1875,1875,2025-05-05,2025-05-09,Shadowfax,Processing
1876,1876,2024-11-06,2024-11-09,XpressBees,Shipped
1877,1877,2024-01-15,2024-01-19,Blue Dart,Shipped
1878,1878,2024-07-29,2024-08-03,Blue Dart,Returned
1879,1879,2025-05-16,2025-05-22,Ekart,Processing
1880,1880,2024-03-03,2024-03-04,India Post,Processing
1881,1881,2024-10-09,2024-10-10,Shadowfax,Processing
1882,1882,2025-04-23,2025-04-26,Shadowfax,Processing
1883,1883,2024-08-24,2024-08-27,DTDC,Shipped
1884,1884,2025-06-16,2025-06-20,Ekart,Out for Delivery
1885,1885,2025-08-12,2025-08-14,XpressBees,Out for Delivery
1886,1886,2025-03-24,2025-03-28,Shadowfax,Delivered
1887,1887,2024-07-23,2024-07-25,Blue Dart,Processing
1888,1888,2025-08-06,2025-08-12,Blue Dart,Delivered
1889,1889,2024-12-27,2025-01-01,Delhivery,Delivered
1890,1890,2025-08-31,2025-09-04,Ekart,Returned
1891,1891,2024-03-15,2024-03-21,XpressBees,Delivered
1892,1892,2024-11-23,2024-11-26,India Post,Returned
1893,1893,2024-03-08,2024-03-13,India Post,Returned
1894,1894,2024-06-03,2024-06-06,Shadowfax,Processing
1895,1895,2024-01-02,2024-01-04,Blue Dart,Out for Delivery
1896,1896,2024-06-03,2024-06-06,Blue Dart,Shipped
1897,1897,2024-08-30,2024-09-05,India Post,Returned
1898,1898,2025-06-24,2025-06-30,Shadowfax,Delivered
1899,1899,2025-10-15,2025-10-19,Shadowfax,Returned
1900,1900,2024-07-15,2024-07-20,Ekart,Returned
1901,1901,2024-09-22,2024-09-23,Shadowfax,Returned
1902,1902,2025-03-02,2025-03-04,Shadowfax,Processing
1903,1903,2024-08-03,2024-08-10,DTDC,Processing
1904,1904,2024-04-16,2024-04-19,Blue Dart,Delivered
1905,1905,2025-08-04,2025-08-10,XpressBees,Delivered
1906,1906,2024-06-29,2024-07-02,Delhivery,Delivered
1907,1907,2024-08-24,2024-08-26,India Post,Out for Delivery
1908,1908,2025-08-11,2025-08-13,DTDC,Processing
1909,1909,2025-05-27,2025-05-29,Shadowfax,Processing
1910,1910,2025-04-21,2025-04-28,Delhivery,Processing
1911,1911,2025-10-27,2025-10-29,XpressBees,Returned
1912,1912,2024-10-27,2024-10-31,Ekart,Returned
1913,1913,2024-06-23,2024-06-28,Delhivery,Shipped
1914,1914,2024-11-13,2024-11-20,India Post,Delivered
1915,1915,2024-12-13,2024-12-20,Blue Dart,Out for Delivery
1916,1916,2025-07-27,2025-08-02,XpressBees,Delivered
1917,1917,2024-10-01,2024-10-03,XpressBees,Out for Delivery
1918,1918,2025-01-12,2025-01-17,Blue Dart,Out for Delivery
1919,1919,2024-01-28,2024-02-03,XpressBees,Out for Delivery
1920,1920,2025-09-25,2025-10-01,Shadowfax,Shipped
1921,1921,2025-03-10,2025-03-11,Ekart,Returned
1922,1922,2025-06-10,2025-06-14,Ekart,Returned
1923,1923,2025-06-07,2025-06-14,Delhivery,Shipped
1924,1924,2025-08-17,2025-08-20,DTDC,Shipped
1925,1925,2025-02-25,2025-02-28,Delhivery,Delivered
1926,1926,2024-12-15,2024-12-19,Shadowfax,Returned
1927,1927,2024-11-25,2024-12-02,Ekart,Processing
1928,1928,2024-03-28,2024-03-29,Ekart,Out for Delivery
1929,1929,2024-01-20,2024-01-23,India Post,Out for Delivery
1930,1930,2024-01-03,2024-01-06,XpressBees,Delivered
1931,1931,2025-01-23,2025-01-30,Delhivery,Out for Delivery
1932,1932,2025-08-03,2025-08-04,India Post,Out for Delivery
1933,1933,2025-05-09,2025-05-13,India Post,Returned
1934,1934,2025-10-22,2025-10-26,XpressBees,Delivered
1935,1935,2025-11-11,2025-11-14,Delhivery,Returned
1936,1936,2025-05-21,2025-05-25,Ekart,Out for Delivery
1937,1937,2024-04-21,2024-04-26,Ekart,Returned
1938,1938,2024-02-07,2024-02-10,XpressBees,Processing
1939,1939,2024-11-01,2024-11-03,Delhivery,Processing
1940,1940,2025-11-07,2025-11-12,XpressBees,Out for Delivery
1941,1941,2024-02-11,2024-02-17,Delhivery,Out for Delivery
1942,1942,2024-11-13,2024-11-19,Delhivery,Processing
1943,1943,2024-08-05,2024-08-07,Blue Dart,Delivered
1944,1944,2025-11-11,2025-11-13,Blue Dart,Processing
1945,1945,2024-02-21,2024-02-27,Delhivery,Processing
1946,1946,2024-04-01,2024-04-07,India Post,Out for Delivery
1947,1947,2024-01-22,2024-01-24,XpressBees,Shipped
1948,1948,2024-09-23,2024-09-25,India Post,Processing
1949,1949,2025-10-29,2025-11-01,XpressBees,Delivered
1950,1950,2025-07-12,2025-07-14,Blue Dart,Shipped
1951,1951,2025-03-13,2025-03-19,Shadowfax,Processing
1952,1952,2024-05-16,2024-05-17,Delhivery,Shipped
1953,1953,2025-08-09,2025-08-15,Ekart,Delivered
1954,1954,2024-09-08,2024-09-09,Blue Dart,Out for Delivery
1955,1955,2025-06-13,2025-06-18,Blue Dart,Processing
1956,1956,2025-01-23,2025-01-26,DTDC,Delivered
1957,1957,2025-09-30,2025-10-05,Blue Dart,Delivered
1958,1958,2024-06-27,2024-07-02,Shadowfax,Processing
1959,1959,2024-08-03,2024-08-06,Blue Dart,Delivered
1960,1960,2024-09-07,2024-09-10,Shadowfax,Out for Delivery
1961,1961,2024-10-29,2024-11-05,Blue Dart,Processing
1962,1962,2025-03-14,2025-03-18,Delhivery,Shipped
1963,1963,2025-06-04,2025-06-11,XpressBees,Shipped
1964,1964,2025-10-10,2025-10-12,DTDC,Processing
1965,1965,2024-06-13,2024-06-16,Shadowfax,Shipped
1966,1966,2024-10-23,2024-10-27,India Post,Out for Delivery
1967,1967,2025-10-23,2025-10-27,Ekart,Returned
1968,1968,2024-12-11,2024-12-14,DTDC,Out for Delivery
1969,1969,2025-05-18,2025-05-19,Ekart,Processing
1970,1970,2024-07-20,2024-07-23,XpressBees,Out for Delivery
1971,1971,2025-07-12,2025-07-14,Shadowfax,Out for Delivery
1972,1972,2024-12-06,2024-12-07,Delhivery,Returned
1973,1973,2024-04-20,2024-04-24,Blue Dart,Processing
1974,1974,2024-01-27,2024-01-30,India Post,Processing
1975,1975,2024-12-21,2024-12-23,Delhivery,Delivered
1976,1976,2025-05-12,2025-05-16,DTDC,Processing
1977,1977,2025-05-06,2025-05-10,Shadowfax,Shipped
1978,1978,2024-07-22,2024-07-23,Shadowfax,Returned
1979,1979,2025-05-20,2025-05-26,India Post,Returned
1980,1980,2025-09-28,2025-09-29,Blue Dart,Processing
1981,1981,2025-05-01,2025-05-02,Blue Dart,Delivered
1982,1982,2024-09-20,2024-09-22,Delhivery,Shipped
1983,1983,2024-03-09,2024-03-10,Delhivery,Delivered
1984,1984,2024-07-15,2024-07-22,Shadowfax,Processing
1985,1985,2024-02-05,2024-02-11,Delhivery,Shipped
1986,1986,2024-06-07,2024-06-08,Blue Dart,Delivered
1987,1987,2024-09-26,2024-09-28,XpressBees,Processing
1988,1988,2024-10-17,2024-10-24,DTDC,Shipped
1989,1989,2024-05-31,2024-06-01,Delhivery,Processing
1990,1990,2024-09-01,2024-09-02,XpressBees,Delivered
1991,1991,2025-07-22,2025-07-25,XpressBees,Processing
1992,1992,2025-06-08,2025-06-12,Shadowfax,Out for Delivery
1993,1993,2025-11-10,2025-11-15,India Post,Delivered
1994,1994,2025-08-25,2025-08-29,XpressBees,Returned
1995,1995,2025-05-27,2025-06-02,Blue Dart,Returned
1996,1996,2024-10-31,2024-11-05,Blue Dart,Returned
1997,1997,2025-10-09,2025-10-10,DTDC,Processing
1998,1998,2024-02-18,2024-02-22,Delhivery,Returned
1999,1999,2024-07-24,2024-07-28,India Post,Returned
2000,2000,2025-06-01,2025-06-07,India Post,Processing
2001,2001,2025-10-11,2025-10-13,India Post,Returned
2002,2002,2025-11-23,2025-11-29,India Post,Returned
2003,2003,2025-11-16,2025-11-17,Delhivery,Processing
2004,2004,2025-10-13,2025-10-16,Ekart,Out for Delivery
2005,2005,2025-07-23,2025-07-24,Ekart,Out for Delivery
2006,2006,2025-08-13,2025-08-15,Ekart,Delivered
2007,2007,2024-06-04,2024-06-11,Blue Dart,Delivered
2008,2008,2024-06-21,2024-06-25,Delhivery,Shipped
2009,2009,2025-04-25,2025-05-02,Ekart,Processing
2010,2010,2024-12-12,2024-12-19,DTDC,Returned
2011,2011,2024-01-07,2024-01-13,Shadowfax,Returned
2012,2012,2024-04-17,2024-04-22,XpressBees,Out for Delivery
