order_id,customer_id,employee_id,order_date,total_amount,order_status,payment_status
1796,310,34,2025-11-08,78688.02,Placed,Paid
1797,236,47,2025-03-04,14816.19,Returned,Refunded
1798,977,25,2025-07-23,50295.87,Shipped,Refunded
1799,826,41,2024-09-17,90469.75,Packed,Paid
1800,178,4,2024-08-28,125978.76,Delivered,Paid
1801,993,37,2025-03-13,147013.69,Shipped,Failed
1802,113,31,2025-09-16,45182.32,Packed,Failed
1803,988,22,2024-02-21,31976.63,Packed,Refunded
1804,911,24,2024-11-17,73533.18,Returned,Refunded
1805,796,16,2024-04-29,31785.95,Delivered,Failed
1806,231,31,2024-12-09,15338.76,Packed,Failed
1807,615,27,2024-01-14,98117.03,Delivered,Refunded
1808,320,14,2024-12-17,74526.55,Returned,Failed
1809,969,40,2025-06-16,41636.48,Returned,Failed
1810,6,18,2024-01-18,117780.23,Shipped,Pending
1811,366,11,2024-10-26,123124.38,Packed,Paid
1812,471,36,2024-01-09,49561.46,Delivered,Refunded
1813,420,9,2025-04-29,109816.84,Delivered,Failed
1814,676,24,2025-04-04,37163.02,Shipped,Pending
1815,210,13,2025-01-14,51520.03,Shipped,Paid
1816,720,48,2024-01-10,119671.35,Packed,Failed
1817,84,26,2025-05-24,137850.91,Placed,Failed
1818,606,48,2024-06-01,136083.53,Packed,Refunded
1819,863,38,2025-04-17,38053.12,Returned,Pending
1820,890,42,2025-07-18,131912.87,Delivered,Pending
1821,262,45,2024-11-19,79627.18,Delivered,Paid
1822,99,38,2025-03-03,55341.01,Placed,Pending
1823,613,6,2025-02-05,67572.45,Cancelled,Failed
1824,56,31,2024-09-21,113291.47,Packed,Pending
1825,818,24,2025-02-26,125861.26,Packed,Paid
1826,896,42,2024-08-25,22799.58,Delivered,Paid
1827,357,46,2025-03-26,120803.47,Cancelled,Paid
1828,258,1,2025-04-17,142281.12,Cancelled,Failed
1829,116,47,2024-09-04,127714.27,Placed,Paid
1830,140,19,2024-03-19,40308.97,Packed,Failed
1831,581,14,2024-04-09,16529.23,Returned,Refunded
1832,351,34,2024-10-29,82037.05,Packed,Paid
1833,742,17,2024-09-09,91726.62,Delivered,Refunded
1834,314,33,2024-12-07,137293.76,Placed,Failed
1835,805,1,2025-09-22,136060.75,Returned,Failed
1836,259,25,2025-03-14,146804.22,Packed,Paid
1837,217,5,2024-05-25,143044.31,Shipped,Paid
1838,870,7,2024-06-29,12094.19,Delivered,Refunded
1839,616,21,2024-08-08,106529.43,Returned,Pending
1840,716,18,2025-03-04,132066.09,Delivered,Paid
1841,680,40,2025-02-13,95713.97,Cancelled,Failed
1842,403,19,2025-05-19,140271.93,Returned,Failed
1843,764,10,2024-11-24,19117.3,Packed,Pending
1844,269,3,2024-05-09,141727.17,Cancelled,Pending
1845,829,35,2025-09-13,84317.27,Shipped,Failed
1846,383,30,2024-02-26,123825.06,Placed,Paid
1847,991,24,2025-11-17,41665.52,Delivered,Paid
1848,649,16,2025-02-19,65967.24,Delivered,Pending
1849,968,29,2025-05-23,63212.37,Cancelled,Paid
1850,50,30,2024-10-30,68006.07,Returned,Pending
1851,289,11,2025-06-27,38433.67,Cancelled,Paid
1852,146,9,2024-01-31,92971.73,Shipped,Failed
1853,366,41,2024-03-26,107727.61,Placed,Failed
1854,354,18,2024-09-18,126400.3,Returned,Failed
1855,368,19,2025-07-26,116197.93,Delivered,Paid
1856,455,33,2024-04-09,38097.1,Placed,Pending
1857,723,15,2025-02-14,44288.67,Returned,Refunded
1858,197,48,2024-11-29,65275.87,Cancelled,Pending
1859,639,45,2025-01-03,62263.95,Shipped,Pending
1860,900,22,2025-08-03,54705.19,Cancelled,Paid
1861,533,9,2024-08-20,1886.73,Shipped,Pending
1862,872,30,2024-02-25,82123.16,Returned,Failed
1863,9,23,2025-07-19,107328.27,Shipped,Refunded
1864,42,47,2024-10-05,70841.63,Cancelled,Pending
1865,71,24,2025-09-11,74020.56,Shipped,Paid
1866,225,30,2025-05-13,139619.62,Cancelled,Refunded
1867,43,44,2024-04-21,66235.47,Packed,Paid
1868,364,30,2024-04-05,87834.29,Packed,Pending
1869,203,14,2024-01-23,50602.55,Delivered,Failed
1870,909,24,2024-03-08,31548.74,Delivered,Paid
1871,29,6,2024-01-21,54260.91,Returned,Refunded
1872,810,17,2024-11-09,52913.53,Delivered,Refunded
1873,126,37,2025-11-12,62409.86,Shipped,Pending
1874,941,31,2025-09-10,65932.07,Shipped,Paid
1875,382,22,2024-07-07,67512.12,Cancelled,Failed
1876,91,36,2024-05-27,26217.32,Packed,Pending
1877,152,11,2024-07-08,23677.53,Returned,Paid
1878,504,7,2024-08-06,149644.82,Placed,Refunded
1879,1,17,2025-10-21,70288.44,Returned,Paid
1880,379,22,2024-03-31,21507.46,Shipped,Refunded
1881,212,12,2025-08-11,25312.58,Delivered,Failed
1882,82,12,2025-05-14,74001.23,Cancelled,Pending
1883,90,33,2024-03-18,99231.04,Returned,Paid
1884,251,27,2025-09-30,19927.18,Cancelled,Pending
1885,173,11,2024-12-14,95325.29,Delivered,Failed
1886,161,6,2024-06-10,120886.13,Shipped,Paid
1887,471,7,2025-07-27,34607.08,Returned,Pending
1888,841,12,2025-10-05,131339.53,Packed,Paid
1889,2,10,2024-10-22,71717.1,Packed,Failed
1890,279,24,2024-06-27,66173.76,Returned,Pending
1891,494,8,2025-10-06,10896.29,Cancelled,Paid
1892,172,36,2024-01-08,104524.38,Packed,Refunded
1893,675,17,2025-01-03,72356.67,Placed,Pending
1894,296,42,2024-02-02,73115.88,Returned,Refunded
1895,682,48,2024-08-25,124643.23,Cancelled,Pending
1896,353,11,2025-09-29,38772.37,Shipped,Paid
1897,925,37,2025-06-02,25979.32,Returned,Paid
1898,358,29,2024-05-05,79723.97,Placed,Paid
1899,886,36,2025-11-30,59116.97,Placed,Pending
1900,951,22,2025-05-28,144928.9,Delivered,Refunded
1901,936,45,2024-06-28,56462.6,Packed,Failed
1902,469,28,2025-08-19,75870.96,Placed,Refunded
1903,322,7,2025-10-23,121738.38,Packed,Paid
1904,602,10,2025-06-08,97502.68,Placed,Pending
1905,998,25,2024-08-15,130273.68,Cancelled,Refunded
1906,247,38,2024-10-02,147642.97,Delivered,Pending
1907,12,48,2025-02-22,35426.66,Packed,Refunded
1908,108,20,2025-04-08,93358.71,Packed,Pending
1909,334,47,2025-04-07,9921.13,Delivered,Refunded
1910,553,26,2025-04-05,102469.19,Cancelled,Pending
1911,482,16,2024-02-07,70579.13,Returned,Pending
1912,830,48,2024-08-21,48345.65,Placed,Pending
1913,276,19,2025-02-09,132548.98,Returned,Pending
1914,311,17,2025-04-20,60556.05,Cancelled,Failed
1915,688,45,2024-11-04,2849.11,Delivered,Failed
1916,851,40,2025-10-22,79942.37,Shipped,Refunded
1917,941,23,2024-01-09,137997.15,Packed,Refunded
1918,483,28,2024-02-10,47585.12,Cancelled,Failed
1919,894,42,2025-04-05,139798.16,Returned,Failed
1920,833,49,2025-01-27,27269.04,Delivered,Pending
1921,359,1,2024-09-25,67647.61,Packed,Failed
1922,532,26,2025-04-07,38307.95,Cancelled,Failed
1923,422,29,2025-07-16,23891.31,Cancelled,Refunded
1924,747,26,2024-02-13,56386.88,Packed,Paid
1925,251,29,2024-12-29,23599.9,Cancelled,Pending
1926,990,21,2025-11-27,73124.59,Cancelled,Failed
1927,974,2,2025-10-02,77603.64,Shipped,Refunded
1928,899,7,2024-04-05,28402.97,Placed,Refunded
1929,178,22,2025-06-30,106333.1,Returned,Pending
1930,191,21,2024-09-09,30819.84,Delivered,Failed
1931,934,3,2024-01-19,126592.52,Shipped,Pending
1932,399,3,2025-11-01,86075.5,Shipped,Paid
1933,2,44,2025-04-28,104674.71,Cancelled,Paid
1934,892,22,2024-07-01,107561.05,Returned,Failed
1935,965,24,2025-03-07,73394.81,Placed,Refunded
1936,577,50,2025-09-07,28533.0,Cancelled,Pending
1937,58,34,2025-02-14,63222.26,Delivered,Pending
1938,9,41,2024-08-18,134430.97,Delivered,Failed
1939,432,15,2024-04-22,21762.43,Packed,Failed
1940,803,22,2024-07-09,8701.51,Packed,Refunded
1941,146,4,2025-07-11,68906.46,Placed,Refunded
1942,366,3,2025-07-25,43495.08,Shipped,Pending
1943,587,41,2024-04-26,76438.03,Cancelled,Paid
1944,223,24,2025-01-19,13258.78,Returned,Paid
1945,624,31,2025-03-19,118717.96,Returned,Pending
1946,773,39,2024-09-10,78668.65,Cancelled,Failed
1947,335,41,2025-06-13,11741.07,Cancelled,Refunded
1948,846,43,2025-10-10,134631.15,Packed,Pending
1949,480,27,2025-06-01,94772.79,Returned,Refunded
1950,502,37,2024-05-08,92854.04,Placed,Pending
1951,508,42,2025-11-16,83374.31,Cancelled,Pending
1952,977,20,2025-07-08,141362.99,Packed,Failed
1953,974,15,2024-09-04,75210.37,Returned,Failed
1954,610,34,2024-12-07,141806.41,Shipped,Paid
1955,450,44,2025-08-24,103281.2,Cancelled,Refunded
1956,795,10,2025-06-28,43145.82,Placed,Refunded
1957,684,11,2025-10-22,111462.96,Packed,Pending
1958,388,7,2025-10-04,34016.64,Delivered,Pending
1959,323,5,2025-02-27,24743.03,Returned,Refunded
1960,39,34,2025-09-13,37971.54,Shipped,Paid
1961,670,4,2025-06-10,19990.1,Delivered,Paid
1962,271,28,2024-09-05,44608.54,Placed,Refunded
1963,534,11,2024-12-18,149803.8,Cancelled,Refunded
1964,831,40,2024-03-21,24512.4,Returned,Paid
1965,790,7,2024-08-19,93969.14,Returned,Paid
1966,701,22,2024-11-07,44407.12,Placed,Pending
1967,837,10,2024-12-29,29865.38,Packed,Failed
1968,444,19,2024-01-04,34814.46,Delivered,Failed
1969,502,23,2024-04-05,49254.46,Delivered,Paid
1970,235,27,2024-04-21,18252.66,Returned,Failed
1971,493,40,2025-03-03,38132.08,Placed,Pending
1972,344,45,2024-02-17,11812.59,Shipped,Refunded
1973,874,39,2024-07-18,56238.74,Packed,Paid
1974,692,24,2025-05-23,110572.33,Delivered,Paid
1975,379,17,2025-04-05,29777.83,Delivered,Refunded
1976,804,30,2024-12-21,125359.3,Delivered,Failed
1977,467,29,2024-12-04,138793.99,Packed,Pending
1978,839,4,2025-02-20,31713.98,Placed,Paid
1979,889,24,2025-10-02,22130.2,Packed,Failed
1980,622,31,2024-11-02,105243.46,Returned,Pending
1981,464,32,2024-10-02,111525.31,Returned,Failed
1982,913,9,2024-02-10,116858.48,Delivered,Paid
1983,984,18,2025-07-02,130846.67,Delivered,Refunded
1984,149,2,2024-06-30,140921.52,Packed,Failed
1985,501,23,2025-08-07,43296.76,Returned,Paid
1986,391,20,2024-10-27,4646.22,Packed,Pending
1987,948,50,2024-07-15,24207.7,Delivered,Paid
1988,995,48,2024-04-24,37130.91,Shipped,Refunded
1989,381,13,2025-11-27,43800.3,Delivered,Refunded
1990,675,1,2025-07-16,24547.81,Cancelled,Pending
1991,137,10,2025-05-17,103321.05,Returned,Failed
1992,897,47,2024-12-16,33821.03,Placed,Refunded
1993,489,26,2025-08-22,124384.61,Placed,Pending
1994,392,39,2024-09-27,118200.82,Cancelled,Pending
1995,820,44,2024-12-03,67635.8,Packed,Failed
1996,84,18,2024-12-29,86649.12,Returned,Paid
1997,877,43,2024-12-18,96701.21,Packed,Paid
1998,546,48,2024-09-24,128585.67,Packed,Refunded
1999,75,40,2025-01-18,117232.46,Returned,Paid
2000,362,44,2024-11-26,117006.78,Placed,Pending
2001,12,8,2024-02-23,68705.53,Shipped,Failed
2002,400,28,2024-11-08,25785.86,Placed,Failed
2003,391,12,2025-08-09,143600.95,Packed,Paid
2004,766,2,2025-08-05,34201.1,Packed,Paid
2005,713,25,2025-10-12,108907.15,Delivered,Failed
2006,815,50,2025-09-22,105435.62,Placed,Pending
2007,909,18,2024-09-11,46637.59,Placed,Failed
2008,484,24,2025-07-22,110474.92,Returned,Pending
2009,734,33,2025-04-29,25168.46,Cancelled,Refunded
2010,63,28,2024-02-06,31639.27,Placed,Refunded
2011,761,17,2025-05-09,33067.63,Packed,Pending
2012,560,8,2024-01-31,97634.42,Returned,Failed
2013,45,29,2024-12-09,78837.58,Placed,Refunded
2014,133,7,2025-08-06,147070.35,Shipped,Refunded
2015,459,12,2025-03-23,120329.5,Placed,Pending
2016,833,33,2025-08-05,16940.38,Packed,Refunded
2017,355,37,2025-05-17,113417.22,Placed,Pending
2018,817,7,2025-01-04,87712.27,Packed,Refunded
2019,561,25,2024-02-08,90423.11,Returned,Pending
2020,671,12,2024-05-22,70206.11,Shipped,Paid
2021,382,33,2025-10-19,112341.79,Packed,Pending
2022,157,42,2024-03-14,54666.48,Delivered,Paid
2023,469,49,2025-01-05,137096.82,Delivered,Refunded
2024,130,27,2024-10-04,121246.9,Returned,Failed
2025,502,9,2024-04-03,46463.44,Packed,Pending
2026,705,33,2024-11-11,141259.09,Returned,Pending
2027,541,24,2024-10-17,14154.75,Packed,Paid
2028,132,24,2024-09-01,76629.58,Delivered,Paid
2029,889,33,2024-01-13,70191.46,Cancelled,Failed
2030,749,38,2024-03-28,58828.62,Returned,Pending
2031,434,11,2025-10-10,91482.31,Returned,Failed
2032,57,18,2025-09-21,2244.1,Shipped,Paid
2033,850,17,2025-03-24,36955.75,Returned,Pending
2034,166,30,2024-07-25,117331.53,Placed,Failed
2035,745,19,2025-08-14,44165.68,Delivered,Refunded
2036,491,20,2025-11-17,94841.09,Placed,Pending
2037,227,1,2024-11-15,85767.53,Packed,Pending
2038,349,17,2024-03-11,61373.79,Packed,Pending
2039,243,2,2025-06-19,148443.73,Cancelled,Refunded
2040,273,27,2024-01-06,27339.61,Shipped,Paid
2041,681,39,2024-09-25,6485.92,Packed,Paid
2042,212,6,2025-07-08,80003.98,Delivered,Refunded
2043,906,16,2025-01-30,125366.83,Returned,Failed
2044,656,34,2024-08-29,9052.94,Shipped,Pending
2045,482,11,2025-01-13,85393.8,Shipped,Paid
2046,182,9,2024-05-09,42012.81,Cancelled,Refunded
2047,606,16,2024-12-29,119550.83,Packed,Refunded
2048,780,31,2024-04-19,8927.82,Placed,Refunded
2049,210,23,2024-01-04,80949.6,Returned,Paid
2050,611,12,2024-09-30,73376.91,Returned,Failed
2051,363,15,2025-09-10,59927.95,Cancelled,Pending
2052,437,25,2025-04-09,67336.17,Delivered,Failed
2053,859,7,2024-09-23,75547.21,Delivered,Refunded
2054,362,17,2024-01-23,94223.95,Cancelled,Paid
2055,144,42,2025-05-15,111590.23,Placed,Paid
2056,835,28,2024-11-13,17383.57,Packed,Refunded
2057,432,50,2024-02-01,119096.67,Returned,Failed
2058,97,12,2024-02-04,57110.24,Returned,Refunded
2059,568,27,2025-11-20,24511.4,Shipped,Pending
2060,517,21,2024-01-18,55289.16,Delivered,Pending
2061,565,36,2025-01-30,6903.6,Returned,Pending
2062,622,38,2024-07-07,53539.88,Delivered,Pending
2063,18,3,2025-05-12,15011.24,Shipped,Failed
2064,502,6,2024-09-29,21893.16,Shipped,Pending
2065,467,1,2025-02-24,132584.67,Placed,Failed
2066,794,29,2025-02-11,120188.37,Cancelled,Refunded
2067,110,36,2024-10-23,57810.61,Shipped,Refunded
2068,775,18,2024-01-31,62107.74,Returned,Pending
2069,827,32,2024-06-09,13859.87,Returned,Pending
2070,985,28,2024-10-03,140495.19,Returned,Paid
2071,647,10,2024-02-11,26021.52,Shipped,Failed
2072,379,37,2024-08-23,3985.77,Cancelled,Pending
2073,486,6,2025-02-04,88046.67,Placed,Refunded
2074,58,39,2024-05-21,14545.34,Delivered,Failed
2075,252,36,2025-04-17,37620.02,Packed,Refunded
2076,472,4,2024-05-10,93702.34,Cancelled,Refunded
2077,349,1,2024-10-10,9480.6,Packed,Refunded
2078,21,49,2024-07-18,117965.29,Packed,Paid
2079,259,44,2025-06-05,69332.74,Packed,Pending
2080,90,49,2025-01-05,84447.73,Placed,Pending
2081,884,21,2025-11-15,93913.36,Delivered,Paid
2082,831,31,2025-11-09,44448.32,Shipped,Refunded
2083,964,15,2024-11-08,112737.03,Cancelled,Paid
2084,215,22,2024-02-05,141811.04,Placed,Paid
2085,469,30,2024-12-19,147011.86,Cancelled,Failed
2086,982,46,2024-05-28,106311.95,Packed,Pending
2087,411,13,2025-03-06,2375.09,Shipped,Failed
2088,310,26,2024-04-23,18130.73,Placed,Paid
2089,4,14,2024-12-28,147784.39,Placed,Refunded
2090,374,36,2025-06-14,84987.41,Returned,Refunded
2091,244,40,2024-12-18,48078.45,Cancelled,Paid
2092,676,28,2024-12-30,73181.77,Returned,Pending
2093,193,11,2025-03-24,104258.43,Returned,Paid
2094,457,32,2024-11-19,145186.88,Shipped,Failed
2095,168,39,2024-08-06,38529.36,Shipped,Failed
2096,218,38,2024-09-02,18730.24,Packed,Refunded
2097,829,44,2024-09-02,87270.27,Cancelled,Pending
2098,632,8,2025-06-26,45802.3,Placed,Pending
2099,51,37,2024-11-05,120143.5,Returned,Paid
2100,859,39,2024-11-29,73828.07,Packed,Paid
2101,62,44,2025-03-24,21171.95,Shipped,Pending
2102,736,48,2024-03-02,71406.65,Delivered,Refunded
2103,473,8,2024-08-06,13441.82,Cancelled,Refunded
2104,149,9,2025-08-09,46318.6,Returned,Paid
2105,146,23,2025-07-01,121710.31,Shipped,Paid
2106,70,19,2025-09-08,112093.59,Shipped,Refunded
2107,61,49,2024-07-19,80083.54,Shipped,Refunded
2108,400,48,2024-01-17,49909.73,Cancelled,Refunded
2109,922,27,2025-04-27,144224.29,Packed,Paid
2110,391,33,2025-11-29,109462.85,Shipped,Refunded
2111,599,14,2025-03-22,92315.42,Delivered,Pending
2112,785,1,2024-04-01,18572.88,Cancelled,Failed
2113,473,26,2025-04-09,100661.63,Delivered,Pending
2114,24,11,2024-11-18,22472.82,Returned,Paid
2115,756,37,2024-10-17,31647.79,Returned,Paid
2116,42,5,2024-03-01,110926.69,Packed,Refunded
2117,226,50,2024-08-25,69535.32,Placed,Refunded
2118,27,24,2025-08-19,52166.55,Cancelled,Failed
2119,22,24,2025-03-16,148859.12,Cancelled,Refunded
2120,661,30,2025-08-21,110757.74,Packed,Failed
2121,875,34,2024-09-18,133039.59,Cancelled,Refunded
2122,741,32,2024-03-24,23735.39,Returned,Failed
2123,374,25,2025-01-24,137917.41,Delivered,Failed
2124,398,26,2024-05-29,83876.36,Delivered,Refunded
2125,98,45,2025-09-27,110500.08,Packed,Pending
2126,948,32,2025-03-16,112285.36,Delivered,Failed
2127,127,3,2025-05-22,66961.76,Packed,Failed
2128,737,38,2024-10-19,142842.21,Shipped,Pending
2129,56,44,2025-03-06,12975.55,Placed,Failed
2130,405,26,2025-08-10,108312.51,Shipped,Paid
2131,902,39,2024-07-26,104233.49,Cancelled,Paid
2132,276,30,2024-10-16,114604.99,Packed,Refunded
2133,306,38,2024-07-19,17291.64,Delivered,Paid
2134,177,26,2024-05-14,29982.84,Cancelled,Failed
2135,151,28,2024-02-04,35548.96,Placed,Paid
2136,172,46,2024-06-04,134502.55,Placed,Pending
2137,504,25,2025-02-07,123715.82,Packed,Refunded
2138,278,45,2025-05-12,95260.64,Returned,Paid
2139,135,12,2024-06-28,34910.71,Returned,Paid
2140,235,28,2024-05-03,97742.32,Returned,Paid
2141,38,6,2024-04-02,121023.19,Packed,Paid
2142,373,49,2024-06-09,62063.11,Packed,Paid
2143,33,23,2025-03-17,78414.6,Delivered,Refunded
2144,701,42,2025-05-04,43286.29,Delivered,Refunded
2145,993,39,2025-02-20,7167.44,Shipped,Failed
2146,251,18,2025-06-17,134063.89,Returned,Refunded
2147,31,5,2024-03-11,96858.45,Shipped,Refunded
2148,861,25,2025-06-19,43452.77,Packed,Pending
2149,42,3,2025-03-27,138933.22,Delivered,Refunded
2150,634,24,2025-01-07,56212.61,Packed,Failed
2151,711,6,2025-07-04,29823.9,Delivered,Pending
2152,783,3,2024-10-10,78702.94,Packed,Paid
2153,692,32,2024-09-26,26942.66,Shipped,Paid
2154,202,2,2025-06-15,115907.85,Packed,Pending
2155,945,18,2024-10-25,33125.24,Returned,Pending
2156,234,21,2025-04-15,64597.5,Delivered,Failed
2157,438,23,2024-09-19,31391.77,Returned,Refunded
2158,390,15,2024-08-28,863.16,Delivered,Refunded
2159,174,7,2025-04-29,73232.59,Packed,Paid
2160,192,4,2024-10-04,88286.92,Returned,Pending
2161,236,42,2024-05-05,103036.25,Placed,Paid
2162,917,36,2025-08-29,149002.1,Delivered,Refunded
2163,381,50,2024-04-22,89942.05,Delivered,Refunded
2164,568,34,2024-07-06,119676.44,Placed,Refunded
2165,432,24,2024-06-20,44931.82,Placed,Failed
2166,593,12,2025-03-26,148292.35,Returned,Failed
2167,522,43,2024-05-11,40273.89,Shipped,Failed
2168,113,4,2024-11-07,99918.2,Returned,Pending
2169,426,37,2024-01-23,139568.49,Shipped,Paid
2170,813,31,2024-09-24,106615.98,Shipped,Paid
2171,218,23,2024-11-21,132628.68,Cancelled,Refunded
2172,833,13,2025-07-26,81486.72,Returned,Failed
2173,941,33,2025-09-14,39315.02,Placed,Paid
2174,233,34,2025-02-01,40807.58,Packed,Paid
2175,403,50,2025-06-18,19457.5,Cancelled,Pending
2176,298,21,2024-09-05,113718.71,Shipped,Paid
2177,909,24,2025-03-15,135778.85,Shipped,Paid
2178,572,39,2025-11-02,73161.68,Packed,Failed
2179,366,4,2024-08-21,21905.12,Delivered,Failed
2180,790,20,2025-09-21,30116.88,Delivered,Failed
2181,689,48,2024-07-28,35644.22,Returned,Pending
2182,713,35,2024-06-21,148021.0,Returned,Paid
2183,702,14,2024-10-02,10547.22,Shipped,Refunded
2184,226,34,2024-08-03,39033.54,Returned,Failed
2185,106,25,2025-01-03,34505.84,Returned,Pending
2186,583,34,2025-08-11,9367.68,Returned,Failed
2187,761,15,2024-09-09,62619.15,Cancelled,Paid
2188,279,48,2024-01-12,9372.06,Delivered,Pending
2189,597,32,2024-03-26,44289.88,Placed,Failed
2190,109,27,2025-05-21,143645.01,Shipped,Paid
2191,94,18,2024-02-24,26126.49,Returned,Refunded
2192,721,10,2024-08-22,83135.71,Returned,Refunded
2193,176,43,2025-06-12,118787.61,Cancelled,Refunded
2194,531,43,2024-12-18,103886.15,Delivered,Refunded
2195,257,49,2024-04-24,57455.0,Cancelled,Paid
2196,214,2,2024-05-29,86760.94,Cancelled,Refunded
2197,389,25,2025-07-04,73049.65,Shipped,Pending
2198,320,41,2024-06-19,52834.19,Placed,Refunded
2199,790,43,2024-04-05,120588.55,Packed,Failed
2200,706,44,2024-09-11,116347.13,Packed,Refunded
2201,307,47,2025-04-03,130206.42,Returned,Paid
2202,374,23,2024-01-05,24139.44,Placed,Refunded
2203,387,17,2025-11-04,49030.91,Packed,Failed
2204,115,27,2025-09-03,47275.28,Placed,Pending
2205,764,35,2025-04-22,117438.69,Shipped,Failed
2206,945,15,2024-07-25,109958.26,Delivered,Pending
2207,722,20,2025-05-23,9868.71,Delivered,Paid
2208,790,39,2024-08-17,148065.67,Placed,Failed
2209,153,23,2025-11-09,143080.39,Placed,Failed
2210,462,8,2024-03-28,568.28,Placed,Refunded
2211,81,32,2024-09-27,146945.26,Placed,Paid
2212,265,13,2025-02-03,146468.25,Packed,Refunded
2213,653,8,2025-02-23,71601.32,Packed,Refunded
2214,260,42,2025-10-19,98761.5,Shipped,Pending
2215,557,46,2024-09-03,20257.91,Cancelled,Pending
2216,440,12,2025-11-26,15757.22,Returned,Paid
2217,865,31,2025-02-08,102078.8,Packed,Refunded
2218,148,38,2024-12-01,100487.27,Placed,Pending
2219,232,43,2024-03-01,117388.76,Packed,Paid
2220,154,19,2024-09-06,129220.4,Delivered,Pending
2221,512,33,2025-06-18,103715.22,Shipped,Failed
2222,515,10,2024-01-07,6778.79,Shipped,Pending
2223,662,20,2024-10-10,51987.39,Placed,Pending
2224,761,49,2025-03-07,98548.35,Packed,Refunded
2225,780,8,2024-04-29,48846.0,Placed,Paid
2226,208,14,2025-02-25,146205.45,Returned,Pending
2227,989,4,2024-03-04,52227.63,Packed,Failed
2228,879,41,2024-12-24,13722.46,Cancelled,Pending
2229,337,1,2024-02-11,79200.82,Delivered,Pending
2230,370,14,2024-02-05,111667.94,Returned,Paid
2231,538,45,2024-04-29,18279.28,Placed,Pending
2232,351,43,2024-11-20,27723.14,Delivered,Failed
2233,97,32,2024-08-11,121019.07,Cancelled,Refunded
2234,79,21,2025-04-15,30533.17,Packed,Paid
2235,272,34,2024-06-14,2620.62,Shipped,Refunded
2236,797,44,2025-08-21,28365.91,Returned,Refunded
2237,579,28,2025-07-07,130407.53,Returned,Failed
2238,148,9,2025-03-04,69341.52,Cancelled,Pending
2239,441,48,2025-09-21,37041.58,Delivered,Pending
2240,366,17,2024-11-10,136777.21,Placed,Failed
2241,388,10,2024-02-28,35179.24,Returned,Refunded
